"id","time","price","volume","stock_id"
"782","2020-02-28 18:23:04.868713","161.0700073242187500","57719123","MSFT"
"792","2020-02-28 18:24:12.685818","160.7599945068359375","57849129","MSFT"
"802","2020-02-28 18:25:20.534459","160.9199981689453125","57937667","MSFT"
"812","2020-02-28 18:26:28.999389","161.0149993896484375","58050870","MSFT"
"822","2020-02-28 18:27:37.420723","161.0549926757812500","58140550","MSFT"
"832","2020-02-28 18:28:46.451602","161.0899963378906250","58239237","MSFT"
"842","2020-02-28 18:29:53.778459","160.4700012207031250","58404285","MSFT"
"852","2020-02-28 18:31:03.147388","159.5800018310546875","58705946","MSFT"
"862","2020-02-28 18:32:12.536656","159.6600036621093750","58846274","MSFT"
"872","2020-02-28 18:33:22.223124","159.1717071533203125","59010171","MSFT"
"891","2020-02-28 18:35:39.569897","158.4900054931640625","59323507","MSFT"
"901","2020-02-28 18:36:52.157721","158.6300048828125000","59490757","MSFT"
"911","2020-02-28 18:38:00.836767","158.8350067138671875","59583955","MSFT"
"921","2020-02-28 18:39:09.824225","158.9329986572265625","59689308","MSFT"
"931","2020-02-28 18:40:18.393900","158.5393981933593750","59817437","MSFT"
"941","2020-02-28 18:41:26.458679","157.8899993896484375","60109327","MSFT"
"951","2020-02-28 18:42:35.283380","158.0247955322265625","60289907","MSFT"
"961","2020-02-28 18:43:44.119500","158.1499938964843750","60412769","MSFT"
"971","2020-02-28 18:44:54.211876","157.7599945068359375","60559351","MSFT"
"981","2020-02-28 18:46:02.365157","157.5149993896484375","60733684","MSFT"
"991","2020-02-28 18:47:11.597685","157.4799957275390625","60884087","MSFT"
"1001","2020-02-28 18:48:21.226962","157.6300048828125000","61026262","MSFT"
"1011","2020-02-28 18:49:30.084593","158.1799926757812500","61172529","MSFT"
"1021","2020-02-28 18:50:38.341851","157.9299926757812500","61307738","MSFT"
"1031","2020-02-28 18:51:47.472297","158.1000061035156250","61423139","MSFT"
"1041","2020-02-28 18:52:55.755435","157.6900024414062500","61530417","MSFT"
"1051","2020-02-28 18:54:04.206599","157.4700012207031250","61662869","MSFT"
"1061","2020-02-28 18:55:12.574951","157.5000000000000000","61774709","MSFT"
"1071","2020-02-28 18:56:21.042298","157.2700042724609375","61873227","MSFT"
"1081","2020-02-28 18:57:30.989802","157.5316925048828125","61973422","MSFT"
"1091","2020-02-28 18:58:41.124867","157.9100036621093750","62068731","MSFT"
"1101","2020-02-28 18:59:50.018415","157.9600067138671875","62185342","MSFT"
"1111","2020-02-28 19:00:57.981761","157.5299987792968750","62297226","MSFT"
"1121","2020-02-28 19:02:07.422325","157.3099975585937500","62428164","MSFT"
"1131","2020-02-28 19:03:16.770900","157.3300018310546875","62535929","MSFT"
