"id","date","open","high","low","close","adj_close","volume","stock_id"
"1816","2019-05-06","1172.0000000000000000","1195.4300537109375000","1171.1600341796875000","1193.4599609375000000","1193.4599609375000000","1588700","GOOGL"
"1817","2019-05-07","1185.8100585937500000","1194.7700195312500000","1165.0000000000000000","1178.8599853515625000","1178.8599853515625000","1830200","GOOGL"
"1818","2019-05-08","1177.2900390625000000","1184.2700195312500000","1167.6300048828125000","1170.7800292968750000","1170.7800292968750000","1276000","GOOGL"
"1819","2019-05-09","1162.5999755859375000","1174.0699462890625000","1154.6400146484375000","1167.9699707031250000","1167.9699707031250000","1477800","GOOGL"
"1820","2019-05-10","1168.8399658203125000","1176.2800292968750000","1146.3699951171875000","1167.6400146484375000","1167.6400146484375000","1582500","GOOGL"
"1821","2019-05-13","1145.2399902343750000","1151.9699707031250000","1125.5000000000000000","1136.5899658203125000","1136.5899658203125000","2281300","GOOGL"
"1822","2019-05-14","1142.3199462890625000","1144.8699951171875000","1123.5300292968750000","1124.8599853515625000","1124.8599853515625000","2019600","GOOGL"
"1823","2019-05-15","1122.5500488281250000","1178.3000488281250000","1121.4000244140625000","1170.8000488281250000","1170.8000488281250000","2965100","GOOGL"
"1824","2019-05-16","1171.8399658203125000","1194.1600341796875000","1168.4499511718750000","1184.5000000000000000","1184.5000000000000000","1765400","GOOGL"
"1825","2019-05-17","1175.8299560546875000","1186.2900390625000000","1166.4200439453125000","1168.7800292968750000","1168.7800292968750000","1268100","GOOGL"
"1826","2019-05-20","1153.0000000000000000","1153.0000000000000000","1138.1400146484375000","1144.6600341796875000","1144.6600341796875000","1530100","GOOGL"
"1827","2019-05-21","1154.4799804687500000","1158.0000000000000000","1143.3100585937500000","1154.4399414062500000","1154.4399414062500000","1028100","GOOGL"
"1828","2019-05-22","1151.2500000000000000","1163.7800292968750000","1151.0000000000000000","1155.8499755859375000","1155.8499755859375000","941300","GOOGL"
"1829","2019-05-23","1146.0699462890625000","1150.0500488281250000","1133.1600341796875000","1145.3399658203125000","1145.3399658203125000","1260700","GOOGL"
"1830","2019-05-24","1152.0000000000000000","1154.3599853515625000","1136.7099609375000000","1138.6099853515625000","1138.6099853515625000","927700","GOOGL"
"1831","2019-05-28","1141.4799804687500000","1156.4899902343750000","1138.6700439453125000","1139.5600585937500000","1139.5600585937500000","1047400","GOOGL"
"1832","2019-05-29","1132.6999511718750000","1135.0000000000000000","1111.9499511718750000","1119.9399414062500000","1119.9399414062500000","1811500","GOOGL"
"1833","2019-05-30","1120.1500244140625000","1126.8000488281250000","1115.9000244140625000","1121.4100341796875000","1121.4100341796875000","904400","GOOGL"
"1834","2019-05-31","1105.6400146484375000","1113.4000244140625000","1103.3499755859375000","1106.5000000000000000","1106.5000000000000000","1579100","GOOGL"
"1835","2019-06-03","1066.9300537109375000","1067.0000000000000000","1027.0300292968750000","1038.7399902343750000","1038.7399902343750000","4844500","GOOGL"
"1836","2019-06-04","1044.4899902343750000","1058.4399414062500000","1036.0300292968750000","1054.4899902343750000","1054.4899902343750000","3025600","GOOGL"
"1837","2019-06-05","1055.0000000000000000","1056.8100585937500000","1033.0000000000000000","1044.6400146484375000","1044.6400146484375000","2349400","GOOGL"
"1838","2019-06-06","1046.2099609375000000","1050.0000000000000000","1035.5100097656250000","1047.7600097656250000","1047.7600097656250000","1451000","GOOGL"
"1839","2019-06-07","1054.2800292968750000","1073.4300537109375000","1051.1500244140625000","1068.3699951171875000","1068.3699951171875000","2191400","GOOGL"
"1840","2019-06-10","1077.0000000000000000","1094.8399658203125000","1075.2800292968750000","1082.7600097656250000","1082.7600097656250000","1425500","GOOGL"
"1841","2019-06-11","1096.9899902343750000","1104.0100097656250000","1079.5699462890625000","1081.0400390625000000","1081.0400390625000000","1675400","GOOGL"
"1842","2019-06-12","1079.9499511718750000","1082.5200195312500000","1069.5999755859375000","1079.0999755859375000","1079.0999755859375000","1183500","GOOGL"
"1843","2019-06-13","1084.7099609375000000","1096.5899658203125000","1082.5699462890625000","1091.0100097656250000","1091.0100097656250000","1040700","GOOGL"
"1844","2019-06-14","1089.7399902343750000","1094.7600097656250000","1081.4799804687500000","1086.3000488281250000","1086.3000488281250000","1229100","GOOGL"
"1845","2019-06-17","1089.0999755859375000","1101.2800292968750000","1088.0000000000000000","1093.8900146484375000","1093.8900146484375000","988500","GOOGL"
"1846","2019-06-18","1111.5000000000000000","1118.7800292968750000","1100.7900390625000000","1105.2399902343750000","1105.2399902343750000","1726300","GOOGL"
"1847","2019-06-19","1107.2399902343750000","1109.4300537109375000","1096.0300292968750000","1104.5100097656250000","1104.5100097656250000","1335700","GOOGL"
"1848","2019-06-20","1121.6999511718750000","1122.7199707031250000","1107.0000000000000000","1113.1999511718750000","1113.1999511718750000","1200900","GOOGL"
"1849","2019-06-21","1109.8599853515625000","1126.5699462890625000","1109.7199707031250000","1125.3699951171875000","1125.3699951171875000","2538700","GOOGL"
"1850","2019-06-24","1120.0000000000000000","1123.5699462890625000","1113.3100585937500000","1116.6999511718750000","1116.6999511718750000","1211800","GOOGL"
"1851","2019-06-25","1115.0799560546875000","1115.6999511718750000","1084.5999755859375000","1087.5799560546875000","1087.5799560546875000","1582200","GOOGL"
"1852","2019-06-26","1091.0000000000000000","1095.1199951171875000","1073.6899414062500000","1080.3199462890625000","1080.3199462890625000","1734900","GOOGL"
"1853","2019-06-27","1086.7500000000000000","1088.4599609375000000","1075.8499755859375000","1076.6300048828125000","1076.6300048828125000","1203900","GOOGL"
"1854","2019-06-28","1077.2299804687500000","1082.8000488281250000","1073.8000488281250000","1082.8000488281250000","1082.8000488281250000","1683600","GOOGL"
"1855","2019-07-01","1101.0400390625000000","1108.5899658203125000","1095.3299560546875000","1100.0000000000000000","1100.0000000000000000","1459800","GOOGL"
"1856","2019-07-02","1104.8299560546875000","1112.8900146484375000","1099.6700439453125000","1112.5999755859375000","1112.5999755859375000","1031500","GOOGL"
"1857","2019-07-03","1118.5000000000000000","1127.9899902343750000","1114.8499755859375000","1122.9899902343750000","1122.9899902343750000","1007700","GOOGL"
"1858","2019-07-05","1119.3699951171875000","1134.6500244140625000","1117.5000000000000000","1132.6700439453125000","1132.6700439453125000","1489700","GOOGL"
"1859","2019-07-08","1125.8699951171875000","1127.2099609375000000","1111.7600097656250000","1116.7900390625000000","1116.7900390625000000","1494400","GOOGL"
"1860","2019-07-09","1110.3199462890625000","1127.8599853515625000","1107.1500244140625000","1124.2900390625000000","1124.2900390625000000","1473600","GOOGL"
"1861","2019-07-10","1132.3199462890625000","1142.3399658203125000","1130.6600341796875000","1140.9100341796875000","1140.9100341796875000","1535500","GOOGL"
"1862","2019-07-11","1146.1600341796875000","1153.2399902343750000","1139.5300292968750000","1144.0799560546875000","1144.0799560546875000","1300200","GOOGL"
"1863","2019-07-12","1142.9300537109375000","1147.5000000000000000","1138.5600585937500000","1145.3399658203125000","1145.3399658203125000","1093900","GOOGL"
"1864","2019-07-15","1145.3399658203125000","1150.6800537109375000","1140.0000000000000000","1150.5100097656250000","1150.5100097656250000","1058200","GOOGL"
"1865","2019-07-16","1146.7299804687500000","1158.5799560546875000","1146.7299804687500000","1153.4599609375000000","1153.4599609375000000","1267600","GOOGL"
"1866","2019-07-17","1150.9200439453125000","1158.4399414062500000","1146.6199951171875000","1146.7399902343750000","1146.7399902343750000","976900","GOOGL"
"1867","2019-07-18","1142.0000000000000000","1148.1700439453125000","1132.8599853515625000","1147.2399902343750000","1147.2399902343750000","1273800","GOOGL"
"1868","2019-07-19","1149.3199462890625000","1151.5799560546875000","1131.2500000000000000","1131.5500488281250000","1131.5500488281250000","1159200","GOOGL"
"1869","2019-07-22","1135.4699707031250000","1140.0200195312500000","1125.2099609375000000","1139.2099609375000000","1139.2099609375000000","1445700","GOOGL"
"1870","2019-07-23","1143.4499511718750000","1148.8599853515625000","1132.8499755859375000","1148.0500488281250000","1148.0500488281250000","1032400","GOOGL"
"1871","2019-07-24","1132.6199951171875000","1145.4599609375000000","1128.5100097656250000","1139.7299804687500000","1139.7299804687500000","1359600","GOOGL"
"1872","2019-07-25","1138.9499511718750000","1143.5899658203125000","1123.7099609375000000","1135.9399414062500000","1135.9399414062500000","2738100","GOOGL"
"1873","2019-07-26","1228.0000000000000000","1268.3900146484375000","1228.0000000000000000","1245.2199707031250000","1245.2199707031250000","6060800","GOOGL"
"1874","2019-07-29","1242.5000000000000000","1248.9899902343750000","1230.1999511718750000","1241.8399658203125000","1241.8399658203125000","2069100","GOOGL"
"1875","2019-07-30","1227.0000000000000000","1236.9100341796875000","1225.3199462890625000","1228.0000000000000000","1228.0000000000000000","1430800","GOOGL"
"1876","2019-07-31","1224.8699951171875000","1234.9100341796875000","1208.1800537109375000","1218.1999511718750000","1218.1999511718750000","1998000","GOOGL"
"1877","2019-08-01","1217.6300048828125000","1236.3000488281250000","1207.0000000000000000","1211.7800292968750000","1211.7800292968750000","1771300","GOOGL"
"1878","2019-08-02","1203.0000000000000000","1209.5000000000000000","1190.0000000000000000","1196.3199462890625000","1196.3199462890625000","1745500","GOOGL"
"1879","2019-08-05","1172.9699707031250000","1176.8800048828125000","1142.7500000000000000","1154.7500000000000000","1154.7500000000000000","2392000","GOOGL"
"1880","2019-08-06","1165.5200195312500000","1181.4000244140625000","1161.5300292968750000","1171.0799560546875000","1171.0799560546875000","1800700","GOOGL"
"1881","2019-08-07","1157.8000488281250000","1179.8699951171875000","1150.8399658203125000","1175.9100341796875000","1175.9100341796875000","1534300","GOOGL"
"1882","2019-08-08","1186.4300537109375000","1206.2800292968750000","1174.0000000000000000","1206.1899414062500000","1206.1899414062500000","1505800","GOOGL"
"1883","2019-08-09","1199.9899902343750000","1204.4599609375000000","1184.8900146484375000","1188.9000244140625000","1188.9000244140625000","1020900","GOOGL"
"1884","2019-08-12","1180.0000000000000000","1185.6099853515625000","1168.7199707031250000","1174.5000000000000000","1174.5000000000000000","1103200","GOOGL"
"1885","2019-08-13","1174.3499755859375000","1205.4300537109375000","1172.9899902343750000","1196.7299804687500000","1196.7299804687500000","1421700","GOOGL"
"1886","2019-08-14","1176.0699462890625000","1182.7900390625000000","1161.0699462890625000","1164.2500000000000000","1164.2500000000000000","1771500","GOOGL"
"1887","2019-08-15","1168.4300537109375000","1176.4200439453125000","1163.0000000000000000","1169.3199462890625000","1169.3199462890625000","1425300","GOOGL"
"1888","2019-08-16","1180.7900390625000000","1183.8399658203125000","1173.0000000000000000","1179.2099609375000000","1179.2099609375000000","1245800","GOOGL"
"1889","2019-08-19","1191.8299560546875000","1209.3900146484375000","1190.4000244140625000","1200.4399414062500000","1200.4399414062500000","1222500","GOOGL"
"1890","2019-08-20","1195.3499755859375000","1198.0000000000000000","1183.0500488281250000","1183.5300292968750000","1183.5300292968750000","1010300","GOOGL"
"1891","2019-08-21","1195.8199462890625000","1200.5600585937500000","1187.9200439453125000","1191.5799560546875000","1191.5799560546875000","707600","GOOGL"
"1892","2019-08-22","1193.8000488281250000","1198.7800292968750000","1178.9100341796875000","1191.5200195312500000","1191.5200195312500000","867600","GOOGL"
"1893","2019-08-23","1185.1700439453125000","1195.6700439453125000","1150.0000000000000000","1153.5799560546875000","1153.5799560546875000","1812700","GOOGL"
"1894","2019-08-26","1159.4499511718750000","1171.8599853515625000","1154.8499755859375000","1171.1800537109375000","1171.1800537109375000","1058300","GOOGL"
"1895","2019-08-27","1183.0000000000000000","1185.0000000000000000","1164.5600585937500000","1170.8199462890625000","1170.8199462890625000","1173000","GOOGL"
"1896","2019-08-28","1164.8699951171875000","1178.5000000000000000","1160.2500000000000000","1173.7500000000000000","1173.7500000000000000","840500","GOOGL"
"1897","2019-08-29","1186.4200439453125000","1199.1899414062500000","1185.2800292968750000","1194.2399902343750000","1194.2399902343750000","981800","GOOGL"
"1898","2019-08-30","1200.3499755859375000","1200.3499755859375000","1185.7199707031250000","1190.5300292968750000","1190.5300292968750000","903200","GOOGL"
"1899","2019-09-03","1181.8499755859375000","1189.0799560546875000","1163.7099609375000000","1169.5500488281250000","1169.5500488281250000","1295400","GOOGL"
"1900","2019-09-04","1179.4499511718750000","1184.8800048828125000","1171.5300292968750000","1182.2700195312500000","1182.2700195312500000","1065600","GOOGL"
"1901","2019-09-05","1193.6600341796875000","1214.0000000000000000","1192.6899414062500000","1212.1899414062500000","1212.1899414062500000","1319700","GOOGL"
"1902","2019-09-06","1209.1400146484375000","1212.9499511718750000","1203.2600097656250000","1206.3199462890625000","1206.3199462890625000","948600","GOOGL"
"1903","2019-09-09","1207.0799560546875000","1220.5500488281250000","1193.1700439453125000","1205.2700195312500000","1205.2700195312500000","1592700","GOOGL"
"1904","2019-09-10","1196.0899658203125000","1210.0000000000000000","1196.0100097656250000","1205.6999511718750000","1205.6999511718750000","1396100","GOOGL"
"1905","2019-09-11","1203.8900146484375000","1222.4699707031250000","1202.2800292968750000","1220.0000000000000000","1220.0000000000000000","1176100","GOOGL"
"1906","2019-09-12","1223.4699707031250000","1242.4200439453125000","1222.5600585937500000","1234.9699707031250000","1234.9699707031250000","1582200","GOOGL"
"1907","2019-09-13","1232.1099853515625000","1241.0500488281250000","1227.0799560546875000","1240.0300292968750000","1240.0300292968750000","1183800","GOOGL"
"1908","2019-09-16","1230.4399414062500000","1239.0200195312500000","1225.1899414062500000","1231.6300048828125000","1231.6300048828125000","1410900","GOOGL"
"1909","2019-09-17","1231.6300048828125000","1235.0000000000000000","1223.3499755859375000","1229.8800048828125000","1229.8800048828125000","1040300","GOOGL"
"1910","2019-09-18","1230.2399902343750000","1236.2399902343750000","1216.4699707031250000","1232.6500244140625000","1232.6500244140625000","872000","GOOGL"
"1911","2019-09-19","1232.3199462890625000","1244.3399658203125000","1232.3100585937500000","1238.7500000000000000","1238.7500000000000000","827700","GOOGL"
"1912","2019-09-20","1233.6400146484375000","1242.8000488281250000","1223.5799560546875000","1229.8399658203125000","1229.8399658203125000","1884600","GOOGL"
"1913","2019-09-23","1226.5699462890625000","1239.6800537109375000","1223.7800292968750000","1234.6899414062500000","1234.6899414062500000","1039900","GOOGL"
"1914","2019-09-24","1240.0000000000000000","1247.1099853515625000","1210.6400146484375000","1218.3299560546875000","1218.3299560546875000","1790200","GOOGL"
"1915","2019-09-25","1216.0100097656250000","1248.0200195312500000","1209.1999511718750000","1245.9399414062500000","1245.9399414062500000","1339900","GOOGL"
"1916","2019-09-26","1242.1400146484375000","1244.6700439453125000","1231.8199462890625000","1242.2900390625000000","1242.2900390625000000","1158300","GOOGL"
"1917","2019-09-27","1242.8299560546875000","1244.9899902343750000","1215.1999511718750000","1225.9499511718750000","1225.9499511718750000","1706100","GOOGL"
"1918","2019-09-30","1220.5999755859375000","1227.4100341796875000","1213.4200439453125000","1221.1400146484375000","1221.1400146484375000","1223500","GOOGL"
"1919","2019-10-01","1222.4899902343750000","1232.8599853515625000","1205.5500488281250000","1206.0000000000000000","1206.0000000000000000","1225200","GOOGL"
"1920","2019-10-02","1196.5000000000000000","1198.7600097656250000","1172.6300048828125000","1177.9200439453125000","1177.9200439453125000","1651500","GOOGL"
"1921","2019-10-03","1183.3399658203125000","1191.0000000000000000","1163.1400146484375000","1189.4300537109375000","1189.4300537109375000","1418400","GOOGL"
"1922","2019-10-04","1194.2900390625000000","1212.4599609375000000","1190.9699707031250000","1210.9599609375000000","1210.9599609375000000","1214100","GOOGL"
"1923","2019-10-07","1207.0000000000000000","1218.9100341796875000","1204.3599853515625000","1208.2500000000000000","1208.2500000000000000","852000","GOOGL"
"1924","2019-10-08","1198.7700195312500000","1206.8699951171875000","1189.4799804687500000","1190.1300048828125000","1190.1300048828125000","1004300","GOOGL"
"1925","2019-10-09","1201.3299560546875000","1208.4599609375000000","1198.1199951171875000","1202.4000244140625000","1202.4000244140625000","797400","GOOGL"
"1926","2019-10-10","1198.5999755859375000","1215.6199951171875000","1197.8599853515625000","1209.4699707031250000","1209.4699707031250000","642100","GOOGL"
"1927","2019-10-11","1224.0300292968750000","1228.7500000000000000","1213.6400146484375000","1215.7099609375000000","1215.7099609375000000","1116500","GOOGL"
"1928","2019-10-14","1213.8900146484375000","1225.8800048828125000","1211.8800048828125000","1217.7700195312500000","1217.7700195312500000","664800","GOOGL"
"1929","2019-10-15","1221.5000000000000000","1247.1300048828125000","1220.9200439453125000","1242.2399902343750000","1242.2399902343750000","1379200","GOOGL"
"1930","2019-10-16","1241.8100585937500000","1254.1899414062500000","1238.5300292968750000","1243.0000000000000000","1243.0000000000000000","1149300","GOOGL"
"1931","2019-10-17","1251.4000244140625000","1263.7500000000000000","1249.8699951171875000","1252.8000488281250000","1252.8000488281250000","1047900","GOOGL"
"1932","2019-10-18","1254.6899414062500000","1258.1099853515625000","1240.1400146484375000","1244.4100341796875000","1244.4100341796875000","1581200","GOOGL"
"1933","2019-10-21","1248.6999511718750000","1253.5100097656250000","1239.9899902343750000","1244.2800292968750000","1244.2800292968750000","904700","GOOGL"
"1934","2019-10-22","1244.4799804687500000","1248.7299804687500000","1239.8499755859375000","1241.1999511718750000","1241.1999511718750000","1143100","GOOGL"
"1935","2019-10-23","1240.2099609375000000","1258.0400390625000000","1240.2099609375000000","1257.6300048828125000","1257.6300048828125000","1064100","GOOGL"
"1936","2019-10-24","1259.1099853515625000","1262.9000244140625000","1252.3499755859375000","1259.1099853515625000","1259.1099853515625000","1011200","GOOGL"
"1937","2019-10-25","1252.0000000000000000","1268.0000000000000000","1249.1500244140625000","1264.3000488281250000","1264.3000488281250000","1355200","GOOGL"
"1938","2019-10-28","1275.0000000000000000","1299.2399902343750000","1272.3100585937500000","1288.9799804687500000","1288.9799804687500000","3271400","GOOGL"
"1939","2019-10-29","1276.0000000000000000","1280.8000488281250000","1255.6099853515625000","1260.6600341796875000","1260.6600341796875000","2632700","GOOGL"
"1940","2019-10-30","1255.1500244140625000","1268.0200195312500000","1250.6500244140625000","1260.6999511718750000","1260.6999511718750000","1460200","GOOGL"
"1941","2019-10-31","1260.0000000000000000","1266.5200195312500000","1249.4799804687500000","1258.8000488281250000","1258.8000488281250000","1595000","GOOGL"
"1942","2019-11-01","1265.8000488281250000","1273.0000000000000000","1259.7099609375000000","1272.2500000000000000","1272.2500000000000000","1440600","GOOGL"
"1943","2019-11-04","1276.1099853515625000","1292.5000000000000000","1276.1099853515625000","1289.6099853515625000","1289.6099853515625000","1531600","GOOGL"
"1944","2019-11-05","1291.1999511718750000","1297.2399902343750000","1289.3800048828125000","1291.4399414062500000","1291.4399414062500000","1257100","GOOGL"
"1945","2019-11-06","1290.0899658203125000","1292.9899902343750000","1282.2700195312500000","1291.0100097656250000","1291.0100097656250000","1231300","GOOGL"
"1946","2019-11-07","1294.2800292968750000","1322.6500244140625000","1293.7500000000000000","1306.9399414062500000","1306.9399414062500000","2257000","GOOGL"
"1947","2019-11-08","1301.5200195312500000","1317.1099853515625000","1301.5200195312500000","1309.0000000000000000","1309.0000000000000000","1519600","GOOGL"
"1948","2019-11-11","1304.0000000000000000","1304.9000244140625000","1295.8699951171875000","1298.2800292968750000","1298.2800292968750000","861700","GOOGL"
"1949","2019-11-12","1298.5699462890625000","1309.3499755859375000","1294.2399902343750000","1297.2099609375000000","1297.2099609375000000","1442600","GOOGL"
"1950","2019-11-13","1293.1800537109375000","1302.5200195312500000","1292.1500244140625000","1296.1800537109375000","1296.1800537109375000","1026900","GOOGL"
"1951","2019-11-14","1295.0000000000000000","1315.7199707031250000","1293.9399414062500000","1309.1500244140625000","1309.1500244140625000","1447400","GOOGL"
"1952","2019-11-15","1315.0500488281250000","1333.5400390625000000","1311.8900146484375000","1333.5400390625000000","1333.5400390625000000","1964300","GOOGL"
"1953","2019-11-18","1332.3399658203125000","1333.9200439453125000","1316.1600341796875000","1319.8399658203125000","1319.8399658203125000","1399200","GOOGL"
"1954","2019-11-19","1326.6300048828125000","1326.6300048828125000","1311.7700195312500000","1312.5899658203125000","1312.5899658203125000","1093200","GOOGL"
"1955","2019-11-20","1311.3599853515625000","1313.2099609375000000","1289.2099609375000000","1301.8599853515625000","1301.8599853515625000","1444600","GOOGL"
"1956","2019-11-21","1299.2500000000000000","1311.1199951171875000","1290.7500000000000000","1300.1400146484375000","1300.1400146484375000","1277100","GOOGL"
"1957","2019-11-22","1303.0000000000000000","1306.9000244140625000","1289.3599853515625000","1293.6700439453125000","1293.6700439453125000","1388800","GOOGL"
"1958","2019-11-25","1296.2600097656250000","1310.4100341796875000","1295.6099853515625000","1305.6400146484375000","1305.6400146484375000","1179500","GOOGL"
"1959","2019-11-26","1309.9100341796875000","1314.0100097656250000","1304.0400390625000000","1313.0000000000000000","1313.0000000000000000","1095500","GOOGL"
"1960","2019-11-27","1315.4200439453125000","1317.6400146484375000","1309.4699707031250000","1312.1300048828125000","1312.1300048828125000","940400","GOOGL"
"1961","2019-11-29","1306.5999755859375000","1309.9499511718750000","1303.2299804687500000","1304.0899658203125000","1304.0899658203125000","640100","GOOGL"
"1962","2019-12-02","1302.5600585937500000","1305.4399414062500000","1280.3800048828125000","1288.8599853515625000","1288.8599853515625000","1326900","GOOGL"
"1963","2019-12-03","1278.6600341796875000","1297.2299804687500000","1277.0500488281250000","1294.7399902343750000","1294.7399902343750000","1263500","GOOGL"
