"id","date","open","high","low","close","adj_close","volume","stock_id"
"510","2019-02-28","41.7799987792968750","42.3499984741210938","41.6699981689453125","42.1399993896484375","41.8041877746582031","12255200","ATVI"
"511","2019-03-01","42.5999984741210938","43.1800003051757812","42.1800003051757812","42.8400001525878906","42.4986114501953125","9422400","ATVI"
"512","2019-03-04","43.0600013732910156","43.2500000000000000","41.3100013732910156","41.7900009155273438","41.4569778442382812","12128500","ATVI"
"513","2019-03-05","41.8400001525878906","42.0000000000000000","41.0499992370605469","41.8800010681152344","41.5462608337402344","7536600","ATVI"
"514","2019-03-06","41.9500007629394531","42.8600006103515625","41.8600006103515625","42.5600013732910156","42.2208404541015625","12535200","ATVI"
"515","2019-03-07","42.4300003051757812","42.4700012207031250","41.1800003051757812","41.4199981689453125","41.0899238586425781","10470600","ATVI"
"516","2019-03-08","41.0099983215332031","42.1199989318847656","40.8899993896484375","42.0299987792968750","41.6950645446777344","8735200","ATVI"
"517","2019-03-11","42.2299995422363281","43.0999984741210938","41.9900016784667969","42.9199981689453125","42.5779685974121094","9451100","ATVI"
"518","2019-03-12","43.0699996948242188","43.1500015258789062","42.5600013732910156","42.6300010681152344","42.2902832031250000","6474800","ATVI"
"519","2019-03-13","42.8300018310546875","43.9500007629394531","42.5699996948242188","43.7000007629394531","43.3517570495605469","7774200","ATVI"
"520","2019-03-14","43.7299995422363281","43.9300003051757812","43.2299995422363281","43.3199996948242188","42.9747848510742188","7324700","ATVI"
"521","2019-03-15","44.0200004577636719","45.1100006103515625","43.9099998474121094","44.6300010681152344","44.2743453979492188","20494100","ATVI"
"522","2019-03-18","44.9300003051757812","45.1599998474121094","44.1199989318847656","44.9700012207031250","44.6116371154785156","11344600","ATVI"
"523","2019-03-19","45.6100006103515625","47.2999992370605469","45.2900009155273438","46.4199981689453125","46.0500793457031250","16098900","ATVI"
"524","2019-03-20","46.3699989318847656","47.0900001525878906","46.1300010681152344","46.1599998474121094","45.7921524047851562","14270400","ATVI"
"525","2019-03-21","46.0800018310546875","48.8300018310546875","45.9000015258789062","48.5999984741210938","48.2127075195312500","13972900","ATVI"
"526","2019-03-22","48.3100013732910156","48.4500007629394531","46.2799987792968750","46.8699989318847656","46.4964942932128906","11117700","ATVI"
"527","2019-03-25","46.7500000000000000","47.5499992370605469","46.4199981689453125","46.9799995422363281","46.6056175231933594","6976900","ATVI"
"528","2019-03-26","47.2799987792968750","47.8800010681152344","45.9599990844726562","46.4300003051757812","46.0600013732910156","9712000","ATVI"
"529","2019-03-27","46.2900009155273438","46.2900009155273438","45.2400016784667969","45.5200004577636719","45.5200004577636719","7813600","ATVI"
"530","2019-03-28","45.3400001525878906","45.7099990844726562","44.8699989318847656","45.6199989318847656","45.6199989318847656","8347800","ATVI"
"531","2019-03-29","46.1800003051757812","46.3699989318847656","45.0099983215332031","45.5299987792968750","45.5299987792968750","6643600","ATVI"
"532","2019-04-01","46.5000000000000000","47.3100013732910156","46.1599998474121094","47.1199989318847656","47.1199989318847656","9233400","ATVI"
"533","2019-04-02","47.4199981689453125","47.7799987792968750","46.2000007629394531","47.4599990844726562","47.4599990844726562","9697700","ATVI"
