"id","date","open","high","low","close","adj_close","volume","stock_id"
"2022","2019-02-28","112.0400009155273438","112.8799972534179688","111.7300033569335938","112.0299987792968750","110.5671310424804688","29083900","MSFT"
"2023","2019-03-01","112.8899993896484375","113.0199966430664062","111.6699981689453125","112.5299987792968750","111.0606079101562500","23501200","MSFT"
"2024","2019-03-04","113.0199966430664062","113.2500000000000000","110.8000030517578125","112.2600021362304688","110.7941284179687500","26608000","MSFT"
"2025","2019-03-05","112.2500000000000000","112.3899993896484375","111.2300033569335938","111.6999969482421875","110.2414321899414062","19538300","MSFT"
"2026","2019-03-06","111.8700027465820312","112.6600036621093750","111.4300003051757812","111.7500000000000000","110.2907867431640625","17687000","MSFT"
"2027","2019-03-07","111.4000015258789062","111.5500030517578125","109.8700027465820312","110.3899993896484375","108.9485397338867188","25339000","MSFT"
"2028","2019-03-08","109.1600036621093750","110.7099990844726562","108.8000030517578125","110.5100021362304688","109.0669784545898438","22818400","MSFT"
"2029","2019-03-11","110.9899978637695312","112.9499969482421875","110.9800033569335938","112.8300018310546875","111.3566894531250000","26491600","MSFT"
"2030","2019-03-12","112.8199996948242188","113.9899978637695312","112.6500015258789062","113.6200027465820312","112.1363677978515625","26132700","MSFT"
"2031","2019-03-13","114.1299972534179688","115.0000000000000000","113.7799987792968750","114.5000000000000000","113.0048751831054688","35513800","MSFT"
"2032","2019-03-14","114.5400009155273438","115.1999969482421875","114.3300018310546875","114.5899963378906250","113.0936965942382812","30763400","MSFT"
"2033","2019-03-15","115.3399963378906250","117.2500000000000000","114.5899963378906250","115.9100036621093750","114.3964691162109375","54681100","MSFT"
"2034","2019-03-18","116.1699981689453125","117.6100006103515625","116.0500030517578125","117.5699996948242188","116.0347824096679688","31207600","MSFT"
"2035","2019-03-19","118.0899963378906250","118.4400024414062500","116.9899978637695312","117.6500015258789062","116.1137466430664062","37588700","MSFT"
"2036","2019-03-20","117.3899993896484375","118.7500000000000000","116.7099990844726562","117.5199966430664062","115.9854431152343750","28113300","MSFT"
"2037","2019-03-21","117.1399993896484375","120.8199996948242188","117.0899963378906250","120.2200012207031250","118.6501922607421875","29854400","MSFT"
"2038","2019-03-22","119.5000000000000000","119.5899963378906250","117.0400009155273438","117.0500030517578125","115.5215759277343750","33624500","MSFT"
"2039","2019-03-25","116.5599975585937500","118.0100021362304688","116.3199996948242188","117.6600036621093750","116.1236267089843750","27067100","MSFT"
"2040","2019-03-26","118.6200027465820312","118.7099990844726562","116.8499984741210938","117.9100036621093750","116.3703460693359375","26097700","MSFT"
"2041","2019-03-27","117.8799972534179688","118.2099990844726562","115.5199966430664062","116.7699966430664062","115.2452239990234375","22733400","MSFT"
"2042","2019-03-28","117.4400024414062500","117.5800018310546875","116.1299972534179688","116.9300003051757812","115.4031448364257812","18334800","MSFT"
"2043","2019-03-29","118.0699996948242188","118.3199996948242188","116.9599990844726562","117.9400024414062500","116.3999633789062500","25399800","MSFT"
"2044","2019-04-01","118.9499969482421875","119.1100006103515625","118.0999984741210938","119.0199966430664062","117.4658584594726562","22789100","MSFT"
